hash_type,hash_value,dataset,image_count,sample_paths,sample_image_ids
average_hash,003c3e7e7e7e3c00,BCN20000,9,assets\bcn_20000_data\ISIC_0053853.jpg;assets\bcn_20000_data\ISIC_0055247.jpg;assets\bcn_20000_data\ISIC_0055454.jpg;assets\bcn_20000_data\ISIC_0057262.jpg;assets\bcn_20000_data\ISIC_0057470.jpg;assets\bcn_20000_data\ISIC_0063917.jpg;assets\bcn_20000_data\ISIC_0064735.jpg;assets\bcn_20000_data\ISIC_0069089.jpg;assets\bcn_20000_data\ISIC_0071399.jpg,ISIC_0053853;ISIC_0055247;ISIC_0055454;ISIC_0057262;ISIC_0057470;ISIC_0063917;ISIC_0064735;ISIC_0069089;ISIC_0071399
average_hash,003c3e7e7f7e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0057680.jpg;assets\bcn_20000_data\ISIC_0068546.jpg,ISIC_0057680;ISIC_0068546
average_hash,003c3e7f7f7e3c00,BCN20000,8,assets\bcn_20000_data\ISIC_0055298.jpg;assets\bcn_20000_data\ISIC_0056988.jpg;assets\bcn_20000_data\ISIC_0058956.jpg;assets\bcn_20000_data\ISIC_0059860.jpg;assets\bcn_20000_data\ISIC_0065221.jpg;assets\bcn_20000_data\ISIC_0067762.jpg;assets\bcn_20000_data\ISIC_0067950.jpg;assets\bcn_20000_data\ISIC_0073089.jpg,ISIC_0055298;ISIC_0056988;ISIC_0058956;ISIC_0059860;ISIC_0065221;ISIC_0067762;ISIC_0067950;ISIC_0073089
average_hash,003c5efefefe7c18,BCN20000,2,assets\bcn_20000_data\ISIC_0057477.jpg;assets\bcn_20000_data\ISIC_0061307.jpg,ISIC_0057477;ISIC_0061307
average_hash,003c6e46667e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0064592.jpg;assets\bcn_20000_data\ISIC_0064694.jpg,ISIC_0064592;ISIC_0064694
average_hash,003c6e7e7e7e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0053552.jpg;assets\bcn_20000_data\ISIC_0058509.jpg,ISIC_0053552;ISIC_0058509
average_hash,003c7c7c7e7e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0060133.jpg;assets\bcn_20000_data\ISIC_0071316.jpg,ISIC_0060133;ISIC_0071316
average_hash,003c7c7e7e7e3c00,BCN20000,19,assets\bcn_20000_data\ISIC_0055398.jpg;assets\bcn_20000_data\ISIC_0055599.jpg;assets\bcn_20000_data\ISIC_0057675.jpg;assets\bcn_20000_data\ISIC_0058449.jpg;assets\bcn_20000_data\ISIC_0058732.jpg;assets\bcn_20000_data\ISIC_0059286.jpg;assets\bcn_20000_data\ISIC_0060652.jpg;assets\bcn_20000_data\ISIC_0061610.jpg;assets\bcn_20000_data\ISIC_0062814.jpg;assets\bcn_20000_data\ISIC_0062842.jpg,ISIC_0055398;ISIC_0055599;ISIC_0057675;ISIC_0058449;ISIC_0058732;ISIC_0059286;ISIC_0060652;ISIC_0061610;ISIC_0062814;ISIC_0062842
average_hash,003c7cfefe7e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0067239.jpg;assets\bcn_20000_data\ISIC_0073032.jpg,ISIC_0067239;ISIC_0073032
average_hash,003c7e66627e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0055147.jpg;assets\bcn_20000_data\ISIC_0057094.jpg,ISIC_0055147;ISIC_0057094
average_hash,003c7e66667e3c00,BCN20000,7,assets\bcn_20000_data\ISIC_0056844.jpg;assets\bcn_20000_data\ISIC_0057708.jpg;assets\bcn_20000_data\ISIC_0058135.jpg;assets\bcn_20000_data\ISIC_0060153.jpg;assets\bcn_20000_data\ISIC_0063180.jpg;assets\bcn_20000_data\ISIC_0064329.jpg;assets\bcn_20000_data\ISIC_0072429.jpg,ISIC_0056844;ISIC_0057708;ISIC_0058135;ISIC_0060153;ISIC_0063180;ISIC_0064329;ISIC_0072429
average_hash,003c7e667e7e3c00,BCN20000,6,assets\bcn_20000_data\ISIC_0053821.jpg;assets\bcn_20000_data\ISIC_0054256.jpg;assets\bcn_20000_data\ISIC_0056358.jpg;assets\bcn_20000_data\ISIC_0057102.jpg;assets\bcn_20000_data\ISIC_0057792.jpg;assets\bcn_20000_data\ISIC_0068271.jpg,ISIC_0053821;ISIC_0054256;ISIC_0056358;ISIC_0057102;ISIC_0057792;ISIC_0068271
average_hash,003c7e6e667e3c00,BCN20000,4,assets\bcn_20000_data\ISIC_0059066.jpg;assets\bcn_20000_data\ISIC_0060796.jpg;assets\bcn_20000_data\ISIC_0061409.jpg;assets\bcn_20000_data\ISIC_0070017.jpg,ISIC_0059066;ISIC_0060796;ISIC_0061409;ISIC_0070017
average_hash,003c7e6e6e7e3c00,BCN20000,4,assets\bcn_20000_data\ISIC_0064965.jpg;assets\bcn_20000_data\ISIC_0067336.jpg;assets\bcn_20000_data\ISIC_0069952.jpg;assets\bcn_20000_data\ISIC_0073098.jpg,ISIC_0064965;ISIC_0067336;ISIC_0069952;ISIC_0073098
average_hash,003c7e6e7e7e3c00,BCN20000,18,assets\bcn_20000_data\ISIC_0054807.jpg;assets\bcn_20000_data\ISIC_0055646.jpg;assets\bcn_20000_data\ISIC_0055999.jpg;assets\bcn_20000_data\ISIC_0056614.jpg;assets\bcn_20000_data\ISIC_0056764.jpg;assets\bcn_20000_data\ISIC_0056822.jpg;assets\bcn_20000_data\ISIC_0058344.jpg;assets\bcn_20000_data\ISIC_0059132.jpg;assets\bcn_20000_data\ISIC_0060104.jpg;assets\bcn_20000_data\ISIC_0062265.jpg,ISIC_0054807;ISIC_0055646;ISIC_0055999;ISIC_0056614;ISIC_0056764;ISIC_0056822;ISIC_0058344;ISIC_0059132;ISIC_0060104;ISIC_0062265
average_hash,003c7e6e7f7e3c18,BCN20000,2,assets\bcn_20000_data\ISIC_0056129.jpg;assets\bcn_20000_data\ISIC_0061184.jpg,ISIC_0056129;ISIC_0061184
average_hash,003c7e6fef7e7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0057033.jpg;assets\bcn_20000_data\ISIC_0068117.jpg,ISIC_0057033;ISIC_0068117
average_hash,003c7e76667e3c00,BCN20000,6,assets\bcn_20000_data\ISIC_0058959.jpg;assets\bcn_20000_data\ISIC_0064982.jpg;assets\bcn_20000_data\ISIC_0064996.jpg;assets\bcn_20000_data\ISIC_0066749.jpg;assets\bcn_20000_data\ISIC_0070495.jpg;assets\bcn_20000_data\ISIC_0071868.jpg,ISIC_0058959;ISIC_0064982;ISIC_0064996;ISIC_0066749;ISIC_0070495;ISIC_0071868
average_hash,003c7e76767e3c00,BCN20000,3,assets\bcn_20000_data\ISIC_0058328.jpg;assets\bcn_20000_data\ISIC_0068868.jpg;assets\bcn_20000_data\ISIC_0072357.jpg,ISIC_0058328;ISIC_0068868;ISIC_0072357
average_hash,003c7e76767e3c18,BCN20000,2,assets\bcn_20000_data\ISIC_0055530.jpg;assets\bcn_20000_data\ISIC_0058068.jpg,ISIC_0055530;ISIC_0058068
average_hash,003c7e767e7e3c00,BCN20000,7,assets\bcn_20000_data\ISIC_0054330.jpg;assets\bcn_20000_data\ISIC_0058296.jpg;assets\bcn_20000_data\ISIC_0059913.jpg;assets\bcn_20000_data\ISIC_0060630.jpg;assets\bcn_20000_data\ISIC_0068384.jpg;assets\bcn_20000_data\ISIC_0069860.jpg;assets\bcn_20000_data\ISIC_0070546.jpg,ISIC_0054330;ISIC_0058296;ISIC_0059913;ISIC_0060630;ISIC_0068384;ISIC_0069860;ISIC_0070546
average_hash,003c7e77677e3e18,BCN20000,2,assets\bcn_20000_data\ISIC_0069871.jpg;assets\bcn_20000_data\ISIC_0070443.jpg,ISIC_0069871;ISIC_0070443
average_hash,003c7e777f7e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0062321.jpg;assets\bcn_20000_data\ISIC_0070884.jpg,ISIC_0062321;ISIC_0070884
average_hash,003c7e7c7e7e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0056033.jpg;assets\bcn_20000_data\ISIC_0057067.jpg,ISIC_0056033;ISIC_0057067
average_hash,003c7e7e3e3e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0057707.jpg;assets\bcn_20000_data\ISIC_0073212.jpg,ISIC_0057707;ISIC_0073212
average_hash,003c7e7e4f7e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0055313.jpg;assets\bcn_20000_data\ISIC_0066333.jpg,ISIC_0055313;ISIC_0066333
average_hash,003c7e7e5e7e3c00,BCN20000,3,assets\bcn_20000_data\ISIC_0054670.jpg;assets\bcn_20000_data\ISIC_0064271.jpg;assets\bcn_20000_data\ISIC_0071061.jpg,ISIC_0054670;ISIC_0064271;ISIC_0071061
average_hash,003c7e7e66663c00,BCN20000,2,assets\bcn_20000_data\ISIC_0059190.jpg;assets\bcn_20000_data\ISIC_0065766.jpg,ISIC_0059190;ISIC_0065766
average_hash,003c7e7e667e3c00,BCN20000,11,assets\bcn_20000_data\ISIC_0057464.jpg;assets\bcn_20000_data\ISIC_0057622.jpg;assets\bcn_20000_data\ISIC_0061575.jpg;assets\bcn_20000_data\ISIC_0065295.jpg;assets\bcn_20000_data\ISIC_0065302.jpg;assets\bcn_20000_data\ISIC_0065532.jpg;assets\bcn_20000_data\ISIC_0066320.jpg;assets\bcn_20000_data\ISIC_0068057.jpg;assets\bcn_20000_data\ISIC_0068213.jpg;assets\bcn_20000_data\ISIC_0070498.jpg,ISIC_0057464;ISIC_0057622;ISIC_0061575;ISIC_0065295;ISIC_0065302;ISIC_0065532;ISIC_0066320;ISIC_0068057;ISIC_0068213;ISIC_0070498
average_hash,003c7e7e6e7e3c00,BCN20000,28,assets\bcn_20000_data\ISIC_0053890.jpg;assets\bcn_20000_data\ISIC_0055860.jpg;assets\bcn_20000_data\ISIC_0057178.jpg;assets\bcn_20000_data\ISIC_0057989.jpg;assets\bcn_20000_data\ISIC_0058102.jpg;assets\bcn_20000_data\ISIC_0058233.jpg;assets\bcn_20000_data\ISIC_0058685.jpg;assets\bcn_20000_data\ISIC_0059261.jpg;assets\bcn_20000_data\ISIC_0059438.jpg;assets\bcn_20000_data\ISIC_0060296.jpg,ISIC_0053890;ISIC_0055860;ISIC_0057178;ISIC_0057989;ISIC_0058102;ISIC_0058233;ISIC_0058685;ISIC_0059261;ISIC_0059438;ISIC_0060296
average_hash,003c7e7e766e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0070734.jpg;assets\bcn_20000_data\ISIC_0071178.jpg,ISIC_0070734;ISIC_0071178
average_hash,003c7e7e767e3c00,BCN20000,10,assets\bcn_20000_data\ISIC_0055320.jpg;assets\bcn_20000_data\ISIC_0055535.jpg;assets\bcn_20000_data\ISIC_0056512.jpg;assets\bcn_20000_data\ISIC_0058248.jpg;assets\bcn_20000_data\ISIC_0059949.jpg;assets\bcn_20000_data\ISIC_0061766.jpg;assets\bcn_20000_data\ISIC_0063950.jpg;assets\bcn_20000_data\ISIC_0068141.jpg;assets\bcn_20000_data\ISIC_0072691.jpg;assets\bcn_20000_data\ISIC_0073138.jpg,ISIC_0055320;ISIC_0055535;ISIC_0056512;ISIC_0058248;ISIC_0059949;ISIC_0061766;ISIC_0063950;ISIC_0068141;ISIC_0072691;ISIC_0073138
average_hash,003c7e7e767e3c18,BCN20000,2,assets\bcn_20000_data\ISIC_0056757.jpg;assets\bcn_20000_data\ISIC_0058763.jpg,ISIC_0056757;ISIC_0058763
average_hash,003c7e7e7a7e3c00,BCN20000,3,assets\bcn_20000_data\ISIC_0059876.jpg;assets\bcn_20000_data\ISIC_0062497.jpg;assets\bcn_20000_data\ISIC_0066935.jpg,ISIC_0059876;ISIC_0062497;ISIC_0066935
average_hash,003c7e7e7e3e1c00,BCN20000,5,assets\bcn_20000_data\ISIC_0058861.jpg;assets\bcn_20000_data\ISIC_0071545.jpg;assets\bcn_20000_data\ISIC_0071744.jpg;assets\bcn_20000_data\ISIC_0072785.jpg;assets\bcn_20000_data\ISIC_0073047.jpg,ISIC_0058861;ISIC_0071545;ISIC_0071744;ISIC_0072785;ISIC_0073047
average_hash,003c7e7e7e3e3c00,BCN20000,13,assets\bcn_20000_data\ISIC_0055078.jpg;assets\bcn_20000_data\ISIC_0055421.jpg;assets\bcn_20000_data\ISIC_0055523.jpg;assets\bcn_20000_data\ISIC_0057109.jpg;assets\bcn_20000_data\ISIC_0057895.jpg;assets\bcn_20000_data\ISIC_0058167.jpg;assets\bcn_20000_data\ISIC_0058343.jpg;assets\bcn_20000_data\ISIC_0058632.jpg;assets\bcn_20000_data\ISIC_0062330.jpg;assets\bcn_20000_data\ISIC_0065142.jpg,ISIC_0055078;ISIC_0055421;ISIC_0055523;ISIC_0057109;ISIC_0057895;ISIC_0058167;ISIC_0058343;ISIC_0058632;ISIC_0062330;ISIC_0065142
average_hash,003c7e7e7e763800,BCN20000,2,assets\bcn_20000_data\ISIC_0059233.jpg;assets\bcn_20000_data\ISIC_0064241.jpg,ISIC_0059233;ISIC_0064241
average_hash,003c7e7e7e7c1800,BCN20000,2,assets\bcn_20000_data\ISIC_0055411.jpg;assets\bcn_20000_data\ISIC_0064948.jpg,ISIC_0055411;ISIC_0064948
average_hash,003c7e7e7e7c3800,BCN20000,9,assets\bcn_20000_data\ISIC_0053969.jpg;assets\bcn_20000_data\ISIC_0056607.jpg;assets\bcn_20000_data\ISIC_0060751.jpg;assets\bcn_20000_data\ISIC_0065768.jpg;assets\bcn_20000_data\ISIC_0067393.jpg;assets\bcn_20000_data\ISIC_0067480.jpg;assets\bcn_20000_data\ISIC_0069335.jpg;assets\bcn_20000_data\ISIC_0070263.jpg;assets\bcn_20000_data\ISIC_0071337.jpg,ISIC_0053969;ISIC_0056607;ISIC_0060751;ISIC_0065768;ISIC_0067393;ISIC_0067480;ISIC_0069335;ISIC_0070263;ISIC_0071337
average_hash,003c7e7e7e7c3c00,BCN20000,6,assets\bcn_20000_data\ISIC_0053834.jpg;assets\bcn_20000_data\ISIC_0054746.jpg;assets\bcn_20000_data\ISIC_0056684.jpg;assets\bcn_20000_data\ISIC_0062809.jpg;assets\bcn_20000_data\ISIC_0069997.jpg;assets\bcn_20000_data\ISIC_0071175.jpg,ISIC_0053834;ISIC_0054746;ISIC_0056684;ISIC_0062809;ISIC_0069997;ISIC_0071175
average_hash,003c7e7e7e7e0c00,BCN20000,2,assets\bcn_20000_data\ISIC_0071841.jpg;assets\bcn_20000_data\ISIC_0072845.jpg,ISIC_0071841;ISIC_0072845
average_hash,003c7e7e7e7e1c00,BCN20000,7,assets\bcn_20000_data\ISIC_0059765.jpg;assets\bcn_20000_data\ISIC_0060933.jpg;assets\bcn_20000_data\ISIC_0062630.jpg;assets\bcn_20000_data\ISIC_0067778.jpg;assets\bcn_20000_data\ISIC_0072292.jpg;assets\bcn_20000_data\ISIC_0072724.jpg;assets\bcn_20000_data\ISIC_0072792.jpg,ISIC_0059765;ISIC_0060933;ISIC_0062630;ISIC_0067778;ISIC_0072292;ISIC_0072724;ISIC_0072792
average_hash,003c7e7e7e7e3000,BCN20000,2,assets\bcn_20000_data\ISIC_0061653.jpg;assets\bcn_20000_data\ISIC_0063912.jpg,ISIC_0061653;ISIC_0063912
average_hash,003c7e7e7e7e3800,BCN20000,12,assets\bcn_20000_data\ISIC_0054314.jpg;assets\bcn_20000_data\ISIC_0054434.jpg;assets\bcn_20000_data\ISIC_0057800.jpg;assets\bcn_20000_data\ISIC_0060320.jpg;assets\bcn_20000_data\ISIC_0060404.jpg;assets\bcn_20000_data\ISIC_0060566.jpg;assets\bcn_20000_data\ISIC_0060963.jpg;assets\bcn_20000_data\ISIC_0064610.jpg;assets\bcn_20000_data\ISIC_0065748.jpg;assets\bcn_20000_data\ISIC_0066478.jpg,ISIC_0054314;ISIC_0054434;ISIC_0057800;ISIC_0060320;ISIC_0060404;ISIC_0060566;ISIC_0060963;ISIC_0064610;ISIC_0065748;ISIC_0066478
average_hash,003c7e7e7e7e3c00,BCN20000,912,assets\bcn_20000_data\ISIC_0053457.jpg;assets\bcn_20000_data\ISIC_0053567.jpg;assets\bcn_20000_data\ISIC_0053574.jpg;assets\bcn_20000_data\ISIC_0053648.jpg;assets\bcn_20000_data\ISIC_0053659.jpg;assets\bcn_20000_data\ISIC_0053666.jpg;assets\bcn_20000_data\ISIC_0053667.jpg;assets\bcn_20000_data\ISIC_0053703.jpg;assets\bcn_20000_data\ISIC_0053705.jpg;assets\bcn_20000_data\ISIC_0053708.jpg,ISIC_0053457;ISIC_0053567;ISIC_0053574;ISIC_0053648;ISIC_0053659;ISIC_0053666;ISIC_0053667;ISIC_0053703;ISIC_0053705;ISIC_0053708
average_hash,003c7e7e7e7e3c08,BCN20000,17,assets\bcn_20000_data\ISIC_0054632.jpg;assets\bcn_20000_data\ISIC_0056500.jpg;assets\bcn_20000_data\ISIC_0057452.jpg;assets\bcn_20000_data\ISIC_0057901.jpg;assets\bcn_20000_data\ISIC_0058934.jpg;assets\bcn_20000_data\ISIC_0059061.jpg;assets\bcn_20000_data\ISIC_0059525.jpg;assets\bcn_20000_data\ISIC_0060382.jpg;assets\bcn_20000_data\ISIC_0061411.jpg;assets\bcn_20000_data\ISIC_0062838.jpg,ISIC_0054632;ISIC_0056500;ISIC_0057452;ISIC_0057901;ISIC_0058934;ISIC_0059061;ISIC_0059525;ISIC_0060382;ISIC_0061411;ISIC_0062838
average_hash,003c7e7e7e7e3c10,BCN20000,11,assets\bcn_20000_data\ISIC_0056973.jpg;assets\bcn_20000_data\ISIC_0058268.jpg;assets\bcn_20000_data\ISIC_0058646.jpg;assets\bcn_20000_data\ISIC_0059307.jpg;assets\bcn_20000_data\ISIC_0059961.jpg;assets\bcn_20000_data\ISIC_0060885.jpg;assets\bcn_20000_data\ISIC_0062566.jpg;assets\bcn_20000_data\ISIC_0066894.jpg;assets\bcn_20000_data\ISIC_0066914.jpg;assets\bcn_20000_data\ISIC_0067622.jpg,ISIC_0056973;ISIC_0058268;ISIC_0058646;ISIC_0059307;ISIC_0059961;ISIC_0060885;ISIC_0062566;ISIC_0066894;ISIC_0066914;ISIC_0067622
average_hash,003c7e7e7e7e3c18,BCN20000,47,assets\bcn_20000_data\ISIC_0053688.jpg;assets\bcn_20000_data\ISIC_0053849.jpg;assets\bcn_20000_data\ISIC_0053965.jpg;assets\bcn_20000_data\ISIC_0054036.jpg;assets\bcn_20000_data\ISIC_0054421.jpg;assets\bcn_20000_data\ISIC_0057090.jpg;assets\bcn_20000_data\ISIC_0057301.jpg;assets\bcn_20000_data\ISIC_0057482.jpg;assets\bcn_20000_data\ISIC_0057811.jpg;assets\bcn_20000_data\ISIC_0058301.jpg,ISIC_0053688;ISIC_0053849;ISIC_0053965;ISIC_0054036;ISIC_0054421;ISIC_0057090;ISIC_0057301;ISIC_0057482;ISIC_0057811;ISIC_0058301
average_hash,003c7e7e7e7e3e18,BCN20000,3,assets\bcn_20000_data\ISIC_0065188.jpg;assets\bcn_20000_data\ISIC_0066781.jpg;assets\bcn_20000_data\ISIC_0067872.jpg,ISIC_0065188;ISIC_0066781;ISIC_0067872
average_hash,003c7e7e7e7e7c00,BCN20000,2,assets\bcn_20000_data\ISIC_0064096.jpg;assets\bcn_20000_data\ISIC_0068957.jpg,ISIC_0064096;ISIC_0068957
average_hash,003c7e7e7e7e7c18,BCN20000,11,assets\bcn_20000_data\ISIC_0054443.jpg;assets\bcn_20000_data\ISIC_0055178.jpg;assets\bcn_20000_data\ISIC_0057794.jpg;assets\bcn_20000_data\ISIC_0059852.jpg;assets\bcn_20000_data\ISIC_0059963.jpg;assets\bcn_20000_data\ISIC_0060313.jpg;assets\bcn_20000_data\ISIC_0066590.jpg;assets\bcn_20000_data\ISIC_0067040.jpg;assets\bcn_20000_data\ISIC_0067831.jpg;assets\bcn_20000_data\ISIC_0069259.jpg,ISIC_0054443;ISIC_0055178;ISIC_0057794;ISIC_0059852;ISIC_0059963;ISIC_0060313;ISIC_0066590;ISIC_0067040;ISIC_0067831;ISIC_0069259
average_hash,003c7e7e7f7e3c00,BCN20000,15,assets\bcn_20000_data\ISIC_0054912.jpg;assets\bcn_20000_data\ISIC_0055005.jpg;assets\bcn_20000_data\ISIC_0055788.jpg;assets\bcn_20000_data\ISIC_0056639.jpg;assets\bcn_20000_data\ISIC_0056947.jpg;assets\bcn_20000_data\ISIC_0058552.jpg;assets\bcn_20000_data\ISIC_0061098.jpg;assets\bcn_20000_data\ISIC_0061455.jpg;assets\bcn_20000_data\ISIC_0062976.jpg;assets\bcn_20000_data\ISIC_0064450.jpg,ISIC_0054912;ISIC_0055005;ISIC_0055788;ISIC_0056639;ISIC_0056947;ISIC_0058552;ISIC_0061098;ISIC_0061455;ISIC_0062976;ISIC_0064450
average_hash,003c7e7e7f7e3c08,BCN20000,3,assets\bcn_20000_data\ISIC_0060024.jpg;assets\bcn_20000_data\ISIC_0064593.jpg;assets\bcn_20000_data\ISIC_0068400.jpg,ISIC_0060024;ISIC_0064593;ISIC_0068400
average_hash,003c7e7e7f7e3c18,BCN20000,6,assets\bcn_20000_data\ISIC_0056469.jpg;assets\bcn_20000_data\ISIC_0061589.jpg;assets\bcn_20000_data\ISIC_0063984.jpg;assets\bcn_20000_data\ISIC_0064422.jpg;assets\bcn_20000_data\ISIC_0066124.jpg;assets\bcn_20000_data\ISIC_0067473.jpg,ISIC_0056469;ISIC_0061589;ISIC_0063984;ISIC_0064422;ISIC_0066124;ISIC_0067473
average_hash,003c7e7e7f7e3e08,BCN20000,2,assets\bcn_20000_data\ISIC_0061834.jpg;assets\bcn_20000_data\ISIC_0070724.jpg,ISIC_0061834;ISIC_0070724
average_hash,003c7e7e7f7e3e18,BCN20000,5,assets\bcn_20000_data\ISIC_0058478.jpg;assets\bcn_20000_data\ISIC_0065418.jpg;assets\bcn_20000_data\ISIC_0065927.jpg;assets\bcn_20000_data\ISIC_0071093.jpg;assets\bcn_20000_data\ISIC_0072124.jpg,ISIC_0058478;ISIC_0065418;ISIC_0065927;ISIC_0071093;ISIC_0072124
average_hash,003c7e7e7f7e7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0053741.jpg;assets\bcn_20000_data\ISIC_0065671.jpg,ISIC_0053741;ISIC_0065671
average_hash,003c7e7eee7e7c18,BCN20000,2,assets\bcn_20000_data\ISIC_0054281.jpg;assets\bcn_20000_data\ISIC_0061549.jpg,ISIC_0054281;ISIC_0061549
average_hash,003c7e7efe7e3c00,BCN20000,15,assets\bcn_20000_data\ISIC_0054648.jpg;assets\bcn_20000_data\ISIC_0055389.jpg;assets\bcn_20000_data\ISIC_0056237.jpg;assets\bcn_20000_data\ISIC_0056250.jpg;assets\bcn_20000_data\ISIC_0056745.jpg;assets\bcn_20000_data\ISIC_0059570.jpg;assets\bcn_20000_data\ISIC_0059645.jpg;assets\bcn_20000_data\ISIC_0064752.jpg;assets\bcn_20000_data\ISIC_0067384.jpg;assets\bcn_20000_data\ISIC_0067490.jpg,ISIC_0054648;ISIC_0055389;ISIC_0056237;ISIC_0056250;ISIC_0056745;ISIC_0059570;ISIC_0059645;ISIC_0064752;ISIC_0067384;ISIC_0067490
average_hash,003c7e7efe7e3c10,BCN20000,9,assets\bcn_20000_data\ISIC_0053934.jpg;assets\bcn_20000_data\ISIC_0054303.jpg;assets\bcn_20000_data\ISIC_0055636.jpg;assets\bcn_20000_data\ISIC_0058833.jpg;assets\bcn_20000_data\ISIC_0059077.jpg;assets\bcn_20000_data\ISIC_0060567.jpg;assets\bcn_20000_data\ISIC_0061060.jpg;assets\bcn_20000_data\ISIC_0061079.jpg;assets\bcn_20000_data\ISIC_0064681.jpg,ISIC_0053934;ISIC_0054303;ISIC_0055636;ISIC_0058833;ISIC_0059077;ISIC_0060567;ISIC_0061060;ISIC_0061079;ISIC_0064681
average_hash,003c7e7efe7e3c18,BCN20000,5,assets\bcn_20000_data\ISIC_0060526.jpg;assets\bcn_20000_data\ISIC_0064740.jpg;assets\bcn_20000_data\ISIC_0066039.jpg;assets\bcn_20000_data\ISIC_0068261.jpg;assets\bcn_20000_data\ISIC_0071885.jpg,ISIC_0060526;ISIC_0064740;ISIC_0066039;ISIC_0068261;ISIC_0071885
average_hash,003c7e7efe7e7c10,BCN20000,2,assets\bcn_20000_data\ISIC_0066447.jpg;assets\bcn_20000_data\ISIC_0071721.jpg,ISIC_0066447;ISIC_0071721
average_hash,003c7e7efe7e7c18,BCN20000,11,assets\bcn_20000_data\ISIC_0055159.jpg;assets\bcn_20000_data\ISIC_0056925.jpg;assets\bcn_20000_data\ISIC_0058251.jpg;assets\bcn_20000_data\ISIC_0058935.jpg;assets\bcn_20000_data\ISIC_0059430.jpg;assets\bcn_20000_data\ISIC_0060283.jpg;assets\bcn_20000_data\ISIC_0062345.jpg;assets\bcn_20000_data\ISIC_0068109.jpg;assets\bcn_20000_data\ISIC_0069002.jpg;assets\bcn_20000_data\ISIC_0070598.jpg,ISIC_0055159;ISIC_0056925;ISIC_0058251;ISIC_0058935;ISIC_0059430;ISIC_0060283;ISIC_0062345;ISIC_0068109;ISIC_0069002;ISIC_0070598
average_hash,003c7e7eff7e7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0054596.jpg;assets\bcn_20000_data\ISIC_0065186.jpg,ISIC_0054596;ISIC_0065186
average_hash,003c7e7f677e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0057008.jpg;assets\bcn_20000_data\ISIC_0071828.jpg,ISIC_0057008;ISIC_0071828
average_hash,003c7e7f777e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0062079.jpg;assets\bcn_20000_data\ISIC_0062717.jpg,ISIC_0062079;ISIC_0062717
average_hash,003c7e7f777e3e00,BCN20000,2,assets\bcn_20000_data\ISIC_0056786.jpg;assets\bcn_20000_data\ISIC_0061752.jpg,ISIC_0056786;ISIC_0061752
average_hash,003c7e7f7e7e3c00,BCN20000,14,assets\bcn_20000_data\ISIC_0053790.jpg;assets\bcn_20000_data\ISIC_0053955.jpg;assets\bcn_20000_data\ISIC_0057613.jpg;assets\bcn_20000_data\ISIC_0058293.jpg;assets\bcn_20000_data\ISIC_0059348.jpg;assets\bcn_20000_data\ISIC_0064530.jpg;assets\bcn_20000_data\ISIC_0065050.jpg;assets\bcn_20000_data\ISIC_0067079.jpg;assets\bcn_20000_data\ISIC_0067364.jpg;assets\bcn_20000_data\ISIC_0067432.jpg,ISIC_0053790;ISIC_0053955;ISIC_0057613;ISIC_0058293;ISIC_0059348;ISIC_0064530;ISIC_0065050;ISIC_0067079;ISIC_0067364;ISIC_0067432
average_hash,003c7e7f7f3e1c00,BCN20000,5,assets\bcn_20000_data\ISIC_0053609.jpg;assets\bcn_20000_data\ISIC_0056825.jpg;assets\bcn_20000_data\ISIC_0062684.jpg;assets\bcn_20000_data\ISIC_0070161.jpg;assets\bcn_20000_data\ISIC_0072176.jpg,ISIC_0053609;ISIC_0056825;ISIC_0062684;ISIC_0070161;ISIC_0072176
average_hash,003c7e7f7f7e3c00,BCN20000,63,assets\bcn_20000_data\ISIC_0054366.jpg;assets\bcn_20000_data\ISIC_0054770.jpg;assets\bcn_20000_data\ISIC_0054946.jpg;assets\bcn_20000_data\ISIC_0055431.jpg;assets\bcn_20000_data\ISIC_0055660.jpg;assets\bcn_20000_data\ISIC_0055933.jpg;assets\bcn_20000_data\ISIC_0056176.jpg;assets\bcn_20000_data\ISIC_0056296.jpg;assets\bcn_20000_data\ISIC_0056447.jpg;assets\bcn_20000_data\ISIC_0056940.jpg,ISIC_0054366;ISIC_0054770;ISIC_0054946;ISIC_0055431;ISIC_0055660;ISIC_0055933;ISIC_0056176;ISIC_0056296;ISIC_0056447;ISIC_0056940
