hash_type,hash_value,dataset_a_count,dataset_b_count,dataset_a_sample_paths,dataset_b_sample_paths,dataset_a_sample_image_ids,dataset_b_sample_image_ids
average_hash,00183c7e7e3e3c00,4,11,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063414.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0055092.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0055877.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0063330.jpg,assets\bcn_20000_data\ISIC_0055092.jpg;assets\bcn_20000_data\ISIC_0055403.jpg;assets\bcn_20000_data\ISIC_0055464.jpg;assets\bcn_20000_data\ISIC_0055877.jpg;assets\bcn_20000_data\ISIC_0061401.jpg;assets\bcn_20000_data\ISIC_0063330.jpg;assets\bcn_20000_data\ISIC_0063414.jpg;assets\bcn_20000_data\ISIC_0065947.jpg;assets\bcn_20000_data\ISIC_0066736.jpg;assets\bcn_20000_data\ISIC_0072093.jpg,ISIC_0063414;ISIC_0055092;ISIC_0055877;ISIC_0063330,ISIC_0055092;ISIC_0055403;ISIC_0055464;ISIC_0055877;ISIC_0061401;ISIC_0063330;ISIC_0063414;ISIC_0065947;ISIC_0066736;ISIC_0072093
average_hash,00183c7e7e7c1800,3,7,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0062348.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0064732.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0072746.jpg,assets\bcn_20000_data\ISIC_0059635.jpg;assets\bcn_20000_data\ISIC_0062348.jpg;assets\bcn_20000_data\ISIC_0064732.jpg;assets\bcn_20000_data\ISIC_0068559.jpg;assets\bcn_20000_data\ISIC_0071346.jpg;assets\bcn_20000_data\ISIC_0072362.jpg;assets\bcn_20000_data\ISIC_0072746.jpg,ISIC_0062348;ISIC_0064732;ISIC_0072746,ISIC_0059635;ISIC_0062348;ISIC_0064732;ISIC_0068559;ISIC_0071346;ISIC_0072362;ISIC_0072746
average_hash,00183c7e7e7c3800,2,17,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0056211.jpg;assets\ISIC_2019_Test_Organized\dermatofibroma\ISIC_0061255.jpg,assets\bcn_20000_data\ISIC_0053964.jpg;assets\bcn_20000_data\ISIC_0056211.jpg;assets\bcn_20000_data\ISIC_0056218.jpg;assets\bcn_20000_data\ISIC_0057217.jpg;assets\bcn_20000_data\ISIC_0057369.jpg;assets\bcn_20000_data\ISIC_0059334.jpg;assets\bcn_20000_data\ISIC_0059463.jpg;assets\bcn_20000_data\ISIC_0059922.jpg;assets\bcn_20000_data\ISIC_0060216.jpg;assets\bcn_20000_data\ISIC_0061255.jpg,ISIC_0056211;ISIC_0061255,ISIC_0053964;ISIC_0056211;ISIC_0056218;ISIC_0057217;ISIC_0057369;ISIC_0059334;ISIC_0059463;ISIC_0059922;ISIC_0060216;ISIC_0061255
average_hash,00183c7e7e7c3c00,3,16,assets\ISIC_2019_Test_Organized\nevus\ISIC_0061779.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0064895.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0071351.jpg,assets\bcn_20000_data\ISIC_0053841.jpg;assets\bcn_20000_data\ISIC_0058118.jpg;assets\bcn_20000_data\ISIC_0060137.jpg;assets\bcn_20000_data\ISIC_0060554.jpg;assets\bcn_20000_data\ISIC_0060781.jpg;assets\bcn_20000_data\ISIC_0061779.jpg;assets\bcn_20000_data\ISIC_0062238.jpg;assets\bcn_20000_data\ISIC_0063373.jpg;assets\bcn_20000_data\ISIC_0064643.jpg;assets\bcn_20000_data\ISIC_0064895.jpg,ISIC_0061779;ISIC_0064895;ISIC_0071351,ISIC_0053841;ISIC_0058118;ISIC_0060137;ISIC_0060554;ISIC_0060781;ISIC_0061779;ISIC_0062238;ISIC_0063373;ISIC_0064643;ISIC_0064895
average_hash,00183c7e7e7e3c00,12,29,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0060779.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0061524.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0071714.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0071866.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0072328.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0062045.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067764.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0063358.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066793.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063625.jpg,assets\bcn_20000_data\ISIC_0054426.jpg;assets\bcn_20000_data\ISIC_0054519.jpg;assets\bcn_20000_data\ISIC_0055249.jpg;assets\bcn_20000_data\ISIC_0055861.jpg;assets\bcn_20000_data\ISIC_0058305.jpg;assets\bcn_20000_data\ISIC_0060779.jpg;assets\bcn_20000_data\ISIC_0060858.jpg;assets\bcn_20000_data\ISIC_0061227.jpg;assets\bcn_20000_data\ISIC_0061298.jpg;assets\bcn_20000_data\ISIC_0061363.jpg,ISIC_0060779;ISIC_0061524;ISIC_0071714;ISIC_0071866;ISIC_0072328;ISIC_0062045;ISIC_0067764;ISIC_0063358;ISIC_0066793;ISIC_0063625,ISIC_0054426;ISIC_0054519;ISIC_0055249;ISIC_0055861;ISIC_0058305;ISIC_0060779;ISIC_0060858;ISIC_0061227;ISIC_0061298;ISIC_0061363
average_hash,00183e7e7e3c1800,1,2,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0070732.jpg,assets\bcn_20000_data\ISIC_0065087.jpg;assets\bcn_20000_data\ISIC_0070732.jpg,ISIC_0070732,ISIC_0065087;ISIC_0070732
average_hash,00183e7e7e3e1c00,1,4,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0070517.jpg,assets\bcn_20000_data\ISIC_0062258.jpg;assets\bcn_20000_data\ISIC_0065578.jpg;assets\bcn_20000_data\ISIC_0070517.jpg;assets\bcn_20000_data\ISIC_0071318.jpg,ISIC_0070517,ISIC_0062258;ISIC_0065578;ISIC_0070517;ISIC_0071318
average_hash,00183e7e7e7e3c00,2,6,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0071760.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054386.jpg,assets\bcn_20000_data\ISIC_0054083.jpg;assets\bcn_20000_data\ISIC_0054386.jpg;assets\bcn_20000_data\ISIC_0058868.jpg;assets\bcn_20000_data\ISIC_0058967.jpg;assets\bcn_20000_data\ISIC_0065173.jpg;assets\bcn_20000_data\ISIC_0071760.jpg,ISIC_0071760;ISIC_0054386,ISIC_0054083;ISIC_0054386;ISIC_0058868;ISIC_0058967;ISIC_0065173;ISIC_0071760
average_hash,00187c7e767c3c00,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0071452.jpg,assets\bcn_20000_data\ISIC_0071452.jpg,ISIC_0071452,ISIC_0071452
average_hash,00187c7e7e3c1800,3,4,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0060290.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067660.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0069775.jpg,assets\bcn_20000_data\ISIC_0060290.jpg;assets\bcn_20000_data\ISIC_0065298.jpg;assets\bcn_20000_data\ISIC_0067660.jpg;assets\bcn_20000_data\ISIC_0069775.jpg,ISIC_0060290;ISIC_0067660;ISIC_0069775,ISIC_0060290;ISIC_0065298;ISIC_0067660;ISIC_0069775
average_hash,00187c7e7e7e3c00,1,6,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0071578.jpg,assets\bcn_20000_data\ISIC_0055014.jpg;assets\bcn_20000_data\ISIC_0056040.jpg;assets\bcn_20000_data\ISIC_0058185.jpg;assets\bcn_20000_data\ISIC_0066017.jpg;assets\bcn_20000_data\ISIC_0066585.jpg;assets\bcn_20000_data\ISIC_0071578.jpg,ISIC_0071578,ISIC_0055014;ISIC_0056040;ISIC_0058185;ISIC_0066017;ISIC_0066585;ISIC_0071578
average_hash,001981a3bb37170f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0060383.jpg,assets\bcn_20000_data\ISIC_0060383.jpg,ISIC_0060383,ISIC_0060383
average_hash,001c1e5e6f7e3e18,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055413.jpg,assets\bcn_20000_data\ISIC_0055413.jpg,ISIC_0055413,ISIC_0055413
average_hash,001c1e5f7f7e7e3c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0068759.jpg,assets\bcn_20000_data\ISIC_0068759.jpg,ISIC_0068759,ISIC_0068759
average_hash,001c3c2e3e1e1c00,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0061047.jpg,assets\bcn_20000_data\ISIC_0061047.jpg,ISIC_0061047,ISIC_0061047
average_hash,001c3e4e7e7e3c00,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0064056.jpg,assets\bcn_20000_data\ISIC_0064056.jpg,ISIC_0064056,ISIC_0064056
average_hash,001c3e7e7e3e1800,1,2,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0056551.jpg,assets\bcn_20000_data\ISIC_0056551.jpg;assets\bcn_20000_data\ISIC_0065103.jpg,ISIC_0056551,ISIC_0056551;ISIC_0065103
average_hash,001c3e7e7e3e3c00,1,3,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0053460.jpg,assets\bcn_20000_data\ISIC_0053460.jpg;assets\bcn_20000_data\ISIC_0064288.jpg;assets\bcn_20000_data\ISIC_0066364.jpg,ISIC_0053460,ISIC_0053460;ISIC_0064288;ISIC_0066364
average_hash,001c3e7e7e7e3c00,1,10,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061073.jpg,assets\bcn_20000_data\ISIC_0053551.jpg;assets\bcn_20000_data\ISIC_0054012.jpg;assets\bcn_20000_data\ISIC_0055348.jpg;assets\bcn_20000_data\ISIC_0061073.jpg;assets\bcn_20000_data\ISIC_0061593.jpg;assets\bcn_20000_data\ISIC_0062670.jpg;assets\bcn_20000_data\ISIC_0064755.jpg;assets\bcn_20000_data\ISIC_0068751.jpg;assets\bcn_20000_data\ISIC_0069575.jpg;assets\bcn_20000_data\ISIC_0072040.jpg,ISIC_0061073,ISIC_0053551;ISIC_0054012;ISIC_0055348;ISIC_0061073;ISIC_0061593;ISIC_0062670;ISIC_0064755;ISIC_0068751;ISIC_0069575;ISIC_0072040
average_hash,001c7e7cff7f7e3c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0066942.jpg,assets\bcn_20000_data\ISIC_0066942.jpg,ISIC_0066942,ISIC_0066942
average_hash,001c7e7e7e7e3c00,1,10,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0060425.jpg,assets\bcn_20000_data\ISIC_0054496.jpg;assets\bcn_20000_data\ISIC_0054573.jpg;assets\bcn_20000_data\ISIC_0055651.jpg;assets\bcn_20000_data\ISIC_0060425.jpg;assets\bcn_20000_data\ISIC_0061913.jpg;assets\bcn_20000_data\ISIC_0064651.jpg;assets\bcn_20000_data\ISIC_0064772.jpg;assets\bcn_20000_data\ISIC_0065026.jpg;assets\bcn_20000_data\ISIC_0068458.jpg;assets\bcn_20000_data\ISIC_0069792.jpg,ISIC_0060425,ISIC_0054496;ISIC_0054573;ISIC_0055651;ISIC_0060425;ISIC_0061913;ISIC_0064651;ISIC_0064772;ISIC_0065026;ISIC_0068458;ISIC_0069792
average_hash,001c7e7e7f7e3c00,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0066904.jpg,assets\bcn_20000_data\ISIC_0066904.jpg,ISIC_0066904,ISIC_0066904
average_hash,001c7e7f7b7e3e18,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0062959.jpg,assets\bcn_20000_data\ISIC_0062959.jpg,ISIC_0062959,ISIC_0062959
average_hash,001c7e7f7f7e3c00,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0068565.jpg,assets\bcn_20000_data\ISIC_0068565.jpg,ISIC_0068565,ISIC_0068565
average_hash,001c7efefe7e3c00,1,2,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0058525.jpg,assets\bcn_20000_data\ISIC_0058525.jpg;assets\bcn_20000_data\ISIC_0061893.jpg,ISIC_0058525,ISIC_0058525;ISIC_0061893
average_hash,001cfcfe7e7c3c10,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0066800.jpg,assets\bcn_20000_data\ISIC_0066800.jpg,ISIC_0066800,ISIC_0066800
average_hash,001cfefffffe7e38,1,2,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0071253.jpg,assets\bcn_20000_data\ISIC_0068899.jpg;assets\bcn_20000_data\ISIC_0071253.jpg,ISIC_0071253,ISIC_0068899;ISIC_0071253
average_hash,001e3fffffff7e7e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067581.jpg,assets\bcn_20000_data\ISIC_0067581.jpg,ISIC_0067581,ISIC_0067581
average_hash,002062e7ffff7e3c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059375.jpg,assets\bcn_20000_data\ISIC_0059375.jpg,ISIC_0059375,ISIC_0059375
average_hash,0020707fffffdf7f,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0065299.jpg,assets\bcn_20000_data\ISIC_0065299.jpg,ISIC_0065299,ISIC_0065299
average_hash,00247efefe7e7c38,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0065085.jpg,assets\bcn_20000_data\ISIC_0065085.jpg,ISIC_0065085,ISIC_0065085
average_hash,0028725b1f7e3e18,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0070242.jpg,assets\bcn_20000_data\ISIC_0070242.jpg,ISIC_0070242,ISIC_0070242
average_hash,003078f0f4fcfe74,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0068376.jpg,assets\bcn_20000_data\ISIC_0068376.jpg,ISIC_0068376,ISIC_0068376
average_hash,00307e7e7e7e3c00,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0073074.jpg,assets\bcn_20000_data\ISIC_0073074.jpg,ISIC_0073074,ISIC_0073074
average_hash,00327f7d7d3d0306,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061662.jpg,assets\bcn_20000_data\ISIC_0061662.jpg,ISIC_0061662,ISIC_0061662
average_hash,00327ff7f3ffe704,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0064001.jpg,assets\bcn_20000_data\ISIC_0064001.jpg,ISIC_0064001,ISIC_0064001
average_hash,0034666fff7e7e18,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0061392.jpg,assets\bcn_20000_data\ISIC_0061392.jpg,ISIC_0061392,ISIC_0061392
average_hash,003878f8fc7e7c18,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0060676.jpg,assets\bcn_20000_data\ISIC_0060676.jpg,ISIC_0060676,ISIC_0060676
average_hash,00387c7e7e3c1800,2,5,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0053619.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0062145.jpg,assets\bcn_20000_data\ISIC_0053619.jpg;assets\bcn_20000_data\ISIC_0062145.jpg;assets\bcn_20000_data\ISIC_0064748.jpg;assets\bcn_20000_data\ISIC_0064908.jpg;assets\bcn_20000_data\ISIC_0070974.jpg,ISIC_0053619;ISIC_0062145,ISIC_0053619;ISIC_0062145;ISIC_0064748;ISIC_0064908;ISIC_0070974
average_hash,00387c7e7e3e1c00,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0070332.jpg,assets\bcn_20000_data\ISIC_0070332.jpg,ISIC_0070332,ISIC_0070332
average_hash,00387c7e7e7c3800,1,3,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0061521.jpg,assets\bcn_20000_data\ISIC_0061521.jpg;assets\bcn_20000_data\ISIC_0064114.jpg;assets\bcn_20000_data\ISIC_0073107.jpg,ISIC_0061521,ISIC_0061521;ISIC_0064114;ISIC_0073107
average_hash,00387c7e7e7c3c00,2,2,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0057860.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0062074.jpg,assets\bcn_20000_data\ISIC_0057860.jpg;assets\bcn_20000_data\ISIC_0062074.jpg,ISIC_0057860;ISIC_0062074,ISIC_0057860;ISIC_0062074
average_hash,00387c7e7e7e3c00,6,21,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0066903.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0055390.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0068075.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0061711.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0064005.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0069128.jpg,assets\bcn_20000_data\ISIC_0053939.jpg;assets\bcn_20000_data\ISIC_0054177.jpg;assets\bcn_20000_data\ISIC_0054291.jpg;assets\bcn_20000_data\ISIC_0055390.jpg;assets\bcn_20000_data\ISIC_0056201.jpg;assets\bcn_20000_data\ISIC_0058790.jpg;assets\bcn_20000_data\ISIC_0059110.jpg;assets\bcn_20000_data\ISIC_0061336.jpg;assets\bcn_20000_data\ISIC_0061711.jpg;assets\bcn_20000_data\ISIC_0064005.jpg,ISIC_0066903;ISIC_0055390;ISIC_0068075;ISIC_0061711;ISIC_0064005;ISIC_0069128,ISIC_0053939;ISIC_0054177;ISIC_0054291;ISIC_0055390;ISIC_0056201;ISIC_0058790;ISIC_0059110;ISIC_0061336;ISIC_0061711;ISIC_0064005
average_hash,00387e7e6e7e3c00,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070167.jpg,assets\bcn_20000_data\ISIC_0070167.jpg,ISIC_0070167,ISIC_0070167
average_hash,00387e7e7e7e3c00,1,8,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0056279.jpg,assets\bcn_20000_data\ISIC_0054906.jpg;assets\bcn_20000_data\ISIC_0056279.jpg;assets\bcn_20000_data\ISIC_0064683.jpg;assets\bcn_20000_data\ISIC_0066229.jpg;assets\bcn_20000_data\ISIC_0066527.jpg;assets\bcn_20000_data\ISIC_0067273.jpg;assets\bcn_20000_data\ISIC_0067615.jpg;assets\bcn_20000_data\ISIC_0069906.jpg,ISIC_0056279,ISIC_0054906;ISIC_0056279;ISIC_0064683;ISIC_0066229;ISIC_0066527;ISIC_0067273;ISIC_0067615;ISIC_0069906
average_hash,0038fcfcfc7cff3f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0069318.jpg,assets\bcn_20000_data\ISIC_0069318.jpg,ISIC_0069318,ISIC_0069318
average_hash,003c2e5eee7e3c00,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0061090.jpg,assets\bcn_20000_data\ISIC_0061090.jpg,ISIC_0061090,ISIC_0061090
average_hash,003c3e7e7e7e3c00,4,9,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0053853.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055247.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063917.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0057262.jpg,assets\bcn_20000_data\ISIC_0053853.jpg;assets\bcn_20000_data\ISIC_0055247.jpg;assets\bcn_20000_data\ISIC_0055454.jpg;assets\bcn_20000_data\ISIC_0057262.jpg;assets\bcn_20000_data\ISIC_0057470.jpg;assets\bcn_20000_data\ISIC_0063917.jpg;assets\bcn_20000_data\ISIC_0064735.jpg;assets\bcn_20000_data\ISIC_0069089.jpg;assets\bcn_20000_data\ISIC_0071399.jpg,ISIC_0053853;ISIC_0055247;ISIC_0063917;ISIC_0057262,ISIC_0053853;ISIC_0055247;ISIC_0055454;ISIC_0057262;ISIC_0057470;ISIC_0063917;ISIC_0064735;ISIC_0069089;ISIC_0071399
average_hash,003c3e7f7f7e3c00,4,8,assets\ISIC_2019_Test_Organized\dermatofibroma\ISIC_0059860.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055298.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0073089.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0067950.jpg,assets\bcn_20000_data\ISIC_0055298.jpg;assets\bcn_20000_data\ISIC_0056988.jpg;assets\bcn_20000_data\ISIC_0058956.jpg;assets\bcn_20000_data\ISIC_0059860.jpg;assets\bcn_20000_data\ISIC_0065221.jpg;assets\bcn_20000_data\ISIC_0067762.jpg;assets\bcn_20000_data\ISIC_0067950.jpg;assets\bcn_20000_data\ISIC_0073089.jpg,ISIC_0059860;ISIC_0055298;ISIC_0073089;ISIC_0067950,ISIC_0055298;ISIC_0056988;ISIC_0058956;ISIC_0059860;ISIC_0065221;ISIC_0067762;ISIC_0067950;ISIC_0073089
average_hash,003c5efefe7e7c18,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0062669.jpg,assets\bcn_20000_data\ISIC_0062669.jpg,ISIC_0062669,ISIC_0062669
average_hash,003c6e46667e3c00,1,2,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0064592.jpg,assets\bcn_20000_data\ISIC_0064592.jpg;assets\bcn_20000_data\ISIC_0064694.jpg,ISIC_0064592,ISIC_0064592;ISIC_0064694
average_hash,003c6ee7c3e27e3c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0060610.jpg,assets\bcn_20000_data\ISIC_0060610.jpg,ISIC_0060610,ISIC_0060610
average_hash,003c7ae2f2727c18,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0057939.jpg,assets\bcn_20000_data\ISIC_0057939.jpg,ISIC_0057939,ISIC_0057939
average_hash,003c7c7b7f4e1c00,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059138.jpg,assets\bcn_20000_data\ISIC_0059138.jpg,ISIC_0059138,ISIC_0059138
average_hash,003c7c7e7e7e3c00,6,19,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0070768.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0063229.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066829.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055398.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058732.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0060652.jpg,assets\bcn_20000_data\ISIC_0055398.jpg;assets\bcn_20000_data\ISIC_0055599.jpg;assets\bcn_20000_data\ISIC_0057675.jpg;assets\bcn_20000_data\ISIC_0058449.jpg;assets\bcn_20000_data\ISIC_0058732.jpg;assets\bcn_20000_data\ISIC_0059286.jpg;assets\bcn_20000_data\ISIC_0060652.jpg;assets\bcn_20000_data\ISIC_0061610.jpg;assets\bcn_20000_data\ISIC_0062814.jpg;assets\bcn_20000_data\ISIC_0062842.jpg,ISIC_0070768;ISIC_0063229;ISIC_0066829;ISIC_0055398;ISIC_0058732;ISIC_0060652,ISIC_0055398;ISIC_0055599;ISIC_0057675;ISIC_0058449;ISIC_0058732;ISIC_0059286;ISIC_0060652;ISIC_0061610;ISIC_0062814;ISIC_0062842
average_hash,003c7c7efe7e7c18,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0064801.jpg,assets\bcn_20000_data\ISIC_0064801.jpg,ISIC_0064801,ISIC_0064801
average_hash,003c7e1e6f0e1e08,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058881.jpg,assets\bcn_20000_data\ISIC_0058881.jpg,ISIC_0058881,ISIC_0058881
average_hash,003c7e3e7e3e3c18,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0060867.jpg,assets\bcn_20000_data\ISIC_0060867.jpg,ISIC_0060867,ISIC_0060867
average_hash,003c7e474f7e3c00,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0064653.jpg,assets\bcn_20000_data\ISIC_0064653.jpg,ISIC_0064653,ISIC_0064653
average_hash,003c7e4e4e6e3c00,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059809.jpg,assets\bcn_20000_data\ISIC_0059809.jpg,ISIC_0059809,ISIC_0059809
average_hash,003c7e5e6e0e1c00,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0066802.jpg,assets\bcn_20000_data\ISIC_0066802.jpg,ISIC_0066802,ISIC_0066802
average_hash,003c7e66667e3c00,2,7,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0056844.jpg;assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0057708.jpg,assets\bcn_20000_data\ISIC_0056844.jpg;assets\bcn_20000_data\ISIC_0057708.jpg;assets\bcn_20000_data\ISIC_0058135.jpg;assets\bcn_20000_data\ISIC_0060153.jpg;assets\bcn_20000_data\ISIC_0063180.jpg;assets\bcn_20000_data\ISIC_0064329.jpg;assets\bcn_20000_data\ISIC_0072429.jpg,ISIC_0056844;ISIC_0057708,ISIC_0056844;ISIC_0057708;ISIC_0058135;ISIC_0060153;ISIC_0063180;ISIC_0064329;ISIC_0072429
average_hash,003c7e66767e3800,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0072400.jpg,assets\bcn_20000_data\ISIC_0072400.jpg,ISIC_0072400,ISIC_0072400
average_hash,003c7e667e7e3c00,1,6,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056358.jpg,assets\bcn_20000_data\ISIC_0053821.jpg;assets\bcn_20000_data\ISIC_0054256.jpg;assets\bcn_20000_data\ISIC_0056358.jpg;assets\bcn_20000_data\ISIC_0057102.jpg;assets\bcn_20000_data\ISIC_0057792.jpg;assets\bcn_20000_data\ISIC_0068271.jpg,ISIC_0056358,ISIC_0053821;ISIC_0054256;ISIC_0056358;ISIC_0057102;ISIC_0057792;ISIC_0068271
average_hash,003c7e66fe7e3c00,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0057486.jpg,assets\bcn_20000_data\ISIC_0057486.jpg,ISIC_0057486,ISIC_0057486
average_hash,003c7e67677e3c00,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0066916.jpg,assets\bcn_20000_data\ISIC_0066916.jpg,ISIC_0066916,ISIC_0066916
average_hash,003c7e6e6e7e3c00,1,4,assets\ISIC_2019_Test_Organized\nevus\ISIC_0073098.jpg,assets\bcn_20000_data\ISIC_0064965.jpg;assets\bcn_20000_data\ISIC_0067336.jpg;assets\bcn_20000_data\ISIC_0069952.jpg;assets\bcn_20000_data\ISIC_0073098.jpg,ISIC_0073098,ISIC_0064965;ISIC_0067336;ISIC_0069952;ISIC_0073098
average_hash,003c7e6e7e3e1c00,1,1,assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0072110.jpg,assets\bcn_20000_data\ISIC_0072110.jpg,ISIC_0072110,ISIC_0072110
